sentence_id	sentence	sentence_domain	source
fd843e9a23607844e859dafe86dcbad76942385039c4b6b5bc581e06a34c91fa	Itxura batean, nukleoa desegin zuten. 		Norberaren aipua
fd8681a5c3a92c404864ebf753c05a5939103bac01bf1687dddc29f49dd245b2	Kasu gehienak ez dira salatzen.		Norberaren aipua
fd8c476bf67712b7821caf49a776c0c96e1eac96da62f723c169bbaeeddc55bc	Hurrengo biribilgunean zuzen jarraitu		Nire aipua
fd8d3665ab16bac5486dbd4b5635863e894d1e30cf6a5cf11982ff9559e6f593	Olioa husten duzunean ere gelditzen zaio ontziari zenbait hondar edo kutsu.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=kutsu&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fd9cb689af081b24c2da0a138311dbbd7f21a6a8c753abd00e2d16fc7cc52c95	Eskertu behar zaio Lourdes Oñederrari ahoskatze kontuetan dakienaren zati bat transmititzeagatik.		nik sortua
fda815f5d6baea98b5e1998842311a6536fc5d2d5e8f972bb42d10d001d966b1	Txartelak urtebete balio du.		Norberaren aipua
fda9e509ba231987f934763e39f5e334a16c563a5ab27f182897557a7a3eec30	Ekuadorren Galapago uharteetan dago.		Norberaren aipua
fdab0bee10052ae9d441bb974ce65dc711b157157a8fb4b9040df178adfab62b	Zordunaren ondasun higiezin edo eskubide erreal zehatz batzuei dagokienez... 	general	https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=50&non=osagaiakHasi&query=Eskubide&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fdb0b9a62b2f482599a589269ca590f8c9e99d20e5ab319f5228704612c55a36	Azken urteko antzezlanetan ere behin baino gehiagotan agertzen da umorea.		Norberaren aipua
fdb4b10ca50b6f3fba377163ac9cef62ef8e0f48c662332cec7967c9906aceac	Esan nizun ez esateko ezer osabari.		Neurea
fdb789f5fa9430736ddb885e7c7709a0821213f902a05f4a15019dd407532e1b	Lagun batzuekin lagunkiro mintzo zelarik. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=lagun&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fdb86cab46d683a48effa9723b9e7fd229ac99e0d1652aa2d69c8babbe1ada02	"Hau desastrea!
"	general	Norberaren aipua
fdb8e3c0f56a26894214a2f2b6e83d60fac3849a6fb51c5496d3a4fc0487560e	Gure ahotsa garrantzitsua da datozen negoziazio garrantzitsuei begira.		Norberaren aipua
fdb8f5c17a71d34fe29cfa12c3cae18645bfb3dcf2045fd8bf9f4a6ba57a450f	"Hezkuntza doakoa al da?
"	general	Norberaren aipua
fdba3a849ec31e2bb5173c5a293284c8e1c525baa5b993b4b905ace030091f46	Inon horrelakorik baldin bada. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=Inon+&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fdc1e8e52408a6f4250097f9ed8af34c85441636864799a2a6f4ba5c9102e1a5	Bestela, maiz gertatu zaigunez, ardi galduak izango gara berriz ere, otso harraparien artean.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&entryId=3527&query=ardi%20galdu
fdc2a93541c8c212421575ae0dae7ef40c2211c64b0845979ce943b5701edadb	Zer da zarata kosmikoa?		Norberaren aipua
fdc3f5f2e32c6b16aa05252a99e3210d786ef6fd6c59e4ca63850a710c712acd	Arrunt galdua zen gaizoa.		Norberaren aipua
fdc4f483b40ec33459212fd070c4c834251ec91cbf8291144066119102533328	Edoskitze metatua edita arrunta har daiteke.		Norberaren aipua
fdc8a71ca701ffa6b67b7af539f6c68247b0bcfc63e259379ab4375692d954df	Jaitsi argia.	general	Norberaren aipua
fdc8dd54c5f654d68c48ec867d4989989454d239c5bb14789af8696e3b1f8ae0	Oso goiz esnatzen zara?		Norberaren aipua
fdce85735753268b2624f5f08b26335aba8448edbf9b0de031f30fe77198e99d	Fruta saltzen egon ohi zen, etxe kantoi baten kontra.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=etxe&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fdd70951cd171cb485b6c1fa667a020c42ed859b4de1935fa77e451909a514af	Mutil bihurria da, baina ez da gaiztoa.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=gaizto&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fddae9c422e2d2405d9ad3cd01ac2e47335f1ed5762660c093b9185d3ba87163	Ez da teknikaririk agertu.		Norberaren aipua
fddcdf37eb3f3ce03f3bcb4ebcff179aebe319e116ade81cb911cf638df8e679	Mila bederatziehun eta laurogeian Euskal Herria Oñatitik Bilbora zeharkatu zuen lehen Korrikak.		Korrika.eus
fdde7e04fe5dc1f094a6a36d1917f590ed89be9d0c4264a43fd63c2da09e9805	Jolastu nahi al duzu?		Norberaren aipua
fddfb9bde3362eff0f1fbe8fd953ed634ad02a8c66223d885e79d2113ea14ab8	Orrialdea eskaneatuko dut.		Norberaren aipua
fde3fd9b8d7b65ab7a0b7183398c03b6081a4094ad8509d159f25bdee3609930	Hurrengo orduan libre nago.		norberaren aipua
fdf161fc5dc267e453b7248c30c37d7bd9074c660d499a17b4c556ccea24da93	Biratu ezkerrera Arga norabidean.		google maps
fdf60efce068750a23bed77db7eaa2c10e2cd17f52b74b7dc9bb4070bbe7aecd	Ikasleentzat horrelako ariketak erakargarriagoak dira.	general	Norberaren aipua
fdf6a263f9cf51e797f49cd7fe3b6af12b868df42c413d99e5747f863d1af258	Adimen kamutsa dudalako edo.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=50&non=sarreraBuruaStrict&query=adimen&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fdf761b5db705817ed43b59d13bb89db7555f44c8957509e951169a1c83ccc70	Haurrak jaunari bi sagar ebatsi dizkio		Nere asmatzea
fdfa729d69c93950035d954234e6c17804f7259474b444eddf9f278ca7d51b2c	Wikipediaren sortzaileetako batek, Euskal Wikipedia hizkuntza txikien wikipedien adibide arrakastatsu gisa ipini zuen.		https://eu.wikipedia.org/wiki/Euskarazko_Wikipedia_(webgunea)
fe0118af9e489c3cd887dc452e44412235b570e85a4cb1fca792f8b152261ef3	Iaz zabaldu zuten kiroldegia jendez lepo dago.		Nik sortua
fe0fb2b1e7b9a435212014e921664f2e2de82422b18d701b7d148f2d3c98c9ec	Kometa behatzeko, argirik gabeko gune batera joatea gomendatzen da, mendira, adibidez.		https://www.berria.eus/albisteak/206671/leonard-kometa-ez-da-hautsi-eta-datorren-astean-begi-hutsez-ikusi-ahal-izango-da.htm
fe1219c61346a3958b5a09efb2d724948167e3edaaade35d3ea507a02dd5016d	Gorputza lur zati bat, simaur puska bat baino ez da.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=puska+&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fe13e7a1b83d1162e31b440c7a26cd57caa00538413a64b17825c9aa69769191	Asteburua mendian emango dugu.		Norberaren aipua
fe1634abbcf1f5aa8582b194bd1f9aaf69c39377f21d81aa494a1a4f10eecc1f	Lurra ez da gure gurasoen herentzia, gure seme-alaben mailegua baizik.		https://eu.wikiquote.org/wiki/Natura
fe1ae22e7f96b7372e5a84e206aaac2396cccc77a788a9c958b7db32dd7948d4	Kafeari sakarosa botatzen dio.		Norberaren aipua
fe1e8ac1d42b3a29bb22d3ad5b6e9db9fd550acf684f1918e292bb087cac9931	Segi horrela!		Norberaren aipua
fe296687d01a422d3bcd4b8a2a6b8d20e981d7e1f3b01b39b18732ac9ba7350b	Oraindik asko dago egiteko.		Zer berri
fe2da17ee02773a7d94a3543b369eebb9130a4bb6fd12d90dd4e149ffa66e54f	Gaztaroan Karibeko uhartetik hona etorri nintzen eta itzuli nahi nuela erabaki nuenerako, berandu zen.		Norberaren aipua
fe3ccc2ee5c4d84ef7681f21dece96361ad7cfdd6033b9b6dce102025a6962b5	Espainiako osasungintza publikoko lehendabiziko probeta-haurra jaio zen.		https://www.osakidetza.euskadi.eus/40-urteurrena/webosk00-aniversa/eu/#presentacion
fe3efadddb9d0eab54cb644bbc610c56edb763f180e5a19ebcb8d8f43bd52264	Ez gara alferretan ibili, gurea atera dugu. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=ibili&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fe3f4aebacceb9723ad8359cb00e1e40c163d7c20f0d5444d26501ec27537bef	Hago isilik, ero hori! 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=ero&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fe4087f9fa894364385279a70d16020b17a918dee2a2f7a099d08432bb13029b	Gorbataren korapiloa egingo didazu?, aitonak esku txarra dauka.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=Esku&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fe424bf08949eb2ba547795a1a5ec457e197662f6aa7b605f41f46ca50e1cab8	Proiektuak bidezidor naturalak egokitzea erraztuko du.		Eta Kitto Aldizkaria
fe427db2572934075d5c9abf02b148d4fa5ed0b219012e6709d2ae0c8f0e1f6e	Termino eta hitz polisemikoa da.		norberaren aipua
fe48fa058b7397c851d319ad4173be637cf2deee35d3c03a3c4cfc7b4ce60e72	Ez pentsa gauza erraza denik.		norberaren aipua
fe4bba79effb7f3a821f564243e426a0c2078a2c4ad59d6a0701c6fd2633a383	Egiaren zati bat nabarmenduz ere esan daiteke gezurra.		Norberaren aipua
fe4cad9e22970f346d3c70b92b607766ec9ce27a29f956734e6ce36e524a5146	Dekorazioa aldatuko dute.		Norberaren aipua
fe4cf0f4e8969e9431e33365907c8f9c5b1d18973c679dc3517e7ab09c1ecc98	Udaltzainak iritsi ziren.	general	Norberaren aipua
fe4d960bad8e058c3c272413449f10239e8714bd2820c9d2493a3d25cd8929b6	Iazko udal hauteskundeen ostean, egitura berritu zuen udal eta hautetsien biltzarrak		Norberaren aipua
fe4d9d703ff52c88cb94cad7b330a625f10a85a961959cda399c489e64ddbd65	Lurra berotu egin du eguzkiak eta arratsean bero horrek gora egiten du.		https://www.berria.eus/podcast/new-yorkeko-munduak/parkeko-kometa-egilea.html
fe51815f993118ac44067d7d2997d55fc6bf4be97a59d9a4e185c4c4484ac41c	"Noiz ekarri zituzten gauza horiek guztiak?
"		Norberaren aipua
fe54488d8a5c07cdcd3a9657d131a2f25fefe8c9f4373db33ec21601efe6bd51	"Tailerretako lengoaia teknikoa erabiltzen du.
"		Norberaren aipua
fe554365d532c162f394ad6a8daf8ceb9e198c393a00d70694253be870b2fa6d	Guztiaz ere, esan behar dut nire iritzia, izango bada ere bazterrean utzia. 	general	https://www.euskaltzaindia.eus
fe55b85a28e262e212c798f1fc3960b3403613be46a5511d044a6669ed78d405	Irakurlearen lana erraztuko duten oharrak. 	general	https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=50&entryId=14812&query=erraztu
fe55fd897041bf3013fbdd976166b01ee4cff7bba7f9b3f7e50d4796c3f9c193	Gauez atsedenik ez hartu arren egunerokoari eusten diot		Nirea
fe5bbef87f0899246961d9ddd9f73597dd57e505f71955b064df59a800843fd2	Administrazio publikoek diruz babestu dute egitasmoa.		Norberaren aipua
fe5d4b47519f8424107962b2887fcf7d6cbf34a097b9506daf01c5f252cbe2b4	Zaude instant batez, Mixel, zure dosierra xerkatzen ari naiz.		Norberaren aipua
fe6897ca173b710debc1f8dd6f6ee79b1bf7a6653869dcb8bb55732618017b6c	Kaiola handia zuen, baina kaiolan espetxeratuta bizi zen, hala ere.		Norberaren aipua
fe6a13fa4219a4ee7356401eebad2d9cbc49fdd823e6c5f338e1f3a7b1ad1925	Erran nion ene aldeko lagunari. 	general	https://www.euskaltzaindia.eus
fe71f6a07170b1886eda7cc2f7c52f69da342497984a177f920173cad5532674	Erakusketan arte abstraktutik hasi eta eskulturetaraino, askotariko lanak daude.	general	Norberaren aipua
fe72594027c065448261e96c8f870207846c12e331d8bcf8a6f375c56b2e10c8	Erabiltzen duzun moduaren arabera, ona edo kaltegarria da.		Norberaren aipua
fe72b0c60c0b6da85fee7240a2cac9236531b035c7ccf1cb0419d74b459311fd	Goazen mendira		Nire autua
fe7963448304d3cd23364157f8ed4f609b288eeb0f2800fc03f3bf6670d00dd1	Bakarrak direla honela bizi direnak. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=bakar+&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fe7c4a0b81643f252d2853cf85ef94201a18e7c9835110b9ccdc03a1008611ea	Batzuetan swing dantzaldiak antolatzen zituzten.		Norberaren aipua
fe7d9a43b581541ac057816f7f60964f41925b6cf3ae57b4234b3791a5edb0db	Jateko leku bat bilatu nahi dut		Norberarena
fe825b208b562648e4e32556875e23a179773edb1f1eb68bc10ecbe8f9bbdf18	Hona hemen, irakurle, liburu batean batuta		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=irakurle+&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fe8d8f3e2468260f98bd78d2b68d80967ce94f5733b114668af6dcd79f7b0881	Zoaz! Anartean hire beha egonen naun ostatuan. Kuraia on!		Norberaren aipua
fe8da7f67161d534bef5700153c51c5e0ba67b3f2e4ca7ed8e6a84265c7be623	"Oroitzapen horiek irakurle asko liluratu dituzte.
"		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=Oroitzapen+&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fe91b80cb9a6250830f1c3c02b4f86a6c49a0788c367a8d3ab2cfd80c58a9065	Internet erabiltzen da, bizitzako hainbat alderditara askotariko abantailak dakartzalako.		Norberaren aipua
fe963c5123ecd471409551b66f71e2804d4770df88d63c648c29a73f2fc72a0e	Wegbunean informazioa topatzen ahal duzu.	general	Norberaren aipua
fe96d6c72c48d4b3e6f6152831319bfc7d05e1f7e02139a1ff61ada19b671d06	Aktak eta dokumentu asko osatu, euskaratu eta bidali behar ditugu.		Norberaren aipua
fe981bac8c14e53444cacb081caee657e0c056fc3ee2d7b0c1a035e81331b05b	Urre bila aritzen dira ibaiertzetako hondartzetan, belaunaldiz belaunaldi jasotako tekniken bidez.		Berria egunkaria, 2022-11-6
fe9aaa1c266f7e1548a76e1cdc2b2b32f31751c12c37588210d3bedd542e379c	Adituek aipatzen dute umeek gero eta goizago uzten diotela jostailuekin jolasteari.		Norberaren aipua
fe9b468c007a40671178df73483474acf35f8dd848de9518cde8757708b95b31	Osotutakoan etxetik aterako da.		Norberaren aipua
fe9bd5894b67484f49111877241ced2da150badffe6f343b63899c77b28484bc	Sektore publikoek eragina dute pertsonen egunerokotasunean.		sektore publikoak
fe9c2fd374495af915b0cccb81f24395ccaabffbc774f8a001755d1ca703cc10	Saltsa horietan ibili garen gehienok.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=ibili&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fe9da569a40a50a83598f6e3bc2e65e44c83f0590610a741487e361d382025bd	Nekatuta nagoen arren, aurrera egiten dut.		Norberaren aipua
fea436525feefc2fea5c64d6fbdb6643ed272c6790d91053c185af43a617ff48	Abesbatza batean abesten hasi da.		Norberaren aipua
feb0524bce40d325309ce0636a95c5df25e8be5a36cc67cb8d4fa935b1a6de8d	Baina, gehienbat, erraza delako erabiltzen da.		Norberaren aipua
feb5433f37645caa2880b623846ebb4c32b1d6bc85deab0582cf7f06f89d806a	Erdarazko hedabideetan argitaratutako berrien itzulpena egin dezake.		Norberaren aipua
feb8df03576bd5f59072081163e3480f008ca6013f1d3e24068a53475dda7fcc	Inoiz ergelkeriarik egiten ez duen pertsonak ez du inoiz ezer interesgarririk egingo.		https://eu.wikiquote.org/wiki/Ingeles_atsotitzak
feb96306f04c1b4c0c11ff19d5cafb2966412cc2e3314a668ff9ca5fe3c98a9b	Nazioarteko zeinu hizkuntzako zine jaialdia Tolosan		Tolosaldeko Ataria
febaea5d65d2df17e92c7314e11a200287478fdad2d9b0f54e1d49bfa40acd4e	Edonon dago edertasuna, ongi begiratzen ikasten bada. 		Norberaren aipua
fec19ccecb32bc226cca34058730993bfbd1b3e0563977ba4313676a3d76dc63	"Danok deukogu beldurra gure lehenengo aldian.
Danok deukogu beldurra gure azken momentuan.
"		https://www.musikasten.eus/taldea/gatibu/eh-distopikala/danok-dekogu
fec309eec46a5f3c5db07f92a6fdb86bff6a9d27337b67de06fe221aa48e636b	Bat-batean adiskide batekin topo egiten dut kale-kalean. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=kale&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fec811487869e2cc7c7cc39364b70511e48c79f2e8bd24d1cba588bbee46d2df	Haren ohoreaz ohorea baitu, bai laidoaz laidoa.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=laido&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fec812426bbcc2b94e0cbb5ca990768294286934c1a3229ebb190ceb28071778	Txakur gose batzuk harturik lagun. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=lagun&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
fecab58552608d9512abe960cb6b2adfc0ebed0a12c2bd617b9cc6bec2073d06	Hitzaldia eskainiko da, Historia eta Ondareko Graduarekin loturiko hitzaldi egitarauaren barrenean.	general	Norberaren aipua
fed96ed558647e56520fee425bd327bd53ba10ce006bf4621b5d311bcb391682	Betiko leloaren betiko leloa.		Norberaren aipua
fedc53052c38e471c1cb4ace288e341b38f7d8eeed385eeac7caf9342780256d	Baldintza horietan, minutu bakoitza hobekuntzarako une ezin hobe bilakatzen da.		Norberaren aipua
fee116a1a3880abcf6064e171eecd05747f9885a0aef501d3813403c6e8f61eb	Zenbat dira zehatz mehatz?	general	Norberaren aipua
feef0e453db39b552ff3555d52590713693fb084a0af36411e8c02d6070c67bc	Esaldi luzeegiak dira.		Norberaren aipua
feeff321fe273387cfbe7e7e8ae69788da319c15af3b156dded6a32d84545616	Etiologia ezezagunekoa da, hau da, ez dira arrazoiak ezagutzen eta genetikoa dela onartzen da.		https://eu.wikipedia.org/wiki/Hipertentsio
fef29992d527f75e62b844cd5f28d6a65ca4ac72837546028a2477b05a1383ac	Gehien bat ahozko ariketak balioetsiko dira.		https://librezale.eus/wiki/Common_Voice_proiekturako_bost_mila_esaldi_behar_dugu_jabetza_publikoan#Argia_aldizkaritik_bildutakoak_.283.900_esaldi.29
fef9ddeea1400daa81d44f12ca717248fd9d9ab4b3a3396a22511ef1222904ea	Negar usainera jendea erruz dator, eulia goxora bezala. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=euli&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
ff018bec1cc96358ffe352c3a369ab201116cbc35715265b7a3d05b860907eb3	Amazonen bitartez erosten dut.		Norberaren aipua
ff0ac5b20e4f78c9b2c59441898e0752022931961c4db3e3d4c59a33b4f94ea3	bozketa euren artekoa izango da		https://busturialdea.hitza.eus/2023/11/10/bideojoko-sortzaile-eta-zaleentzako-espazioak/
ff0bd012bc92633fc3b1e1d5d16473fe2dbd4aa0a84663b5232b69e6f4f2e378	Ezabatu esaldia.		Norberaren aipua
ff1038c7dc5999c1ed38d459750b8d1b750133535c1072ee2b998319d6ff24f1	Bizi ote da oraindik ohitura hau?		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=Ohitura+&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
ff183703d9bfe0acb2ccfec26d17bddafb0b2a0c296daf5633749f7ab60bd46f	Bart hotz handia egin du, eta biharko ere zero azpiko tenperaturak iragarri dituzte.		Norberaren aipua
ff1aa16a0c2b4d0485dcdb658ed891d1d59e6108341a539a0d288823edd6621a	Usurbil Donostiatik gertu dagoen herri txiki bat da. 		Neu
ff1c789020989c5952ba9bf1a49029910bb4f9fe3f627942ec621467f8b0cc76	Euri-jasa jaitsi zen, uholdeak etorri ziren, haizeek erauntsi eta etxe hari eraso zioten.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=Uholde&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
ff1e5ec4b6e8f2638902915f1f0ee1dcf9c3390e657342055782252a40847d49	Nolanahi ere, aukera edukita, Lanbide Heziketa ere euskeraz ikastea gomendatzen diogu.		Norberaren aipua
ff23b95fd6d51c763c6eedb6edc5f381ba79e11c32f551ee9fbca106c36c93bb	Zergatik ez dute bakean uzten?		Norberaren aipua
ff24dcf34af5bf62003fdd5df8fd331273026cd6b53e09d0679b63d3ad3742a2	Zorionak!		Norberaren aipua
ff2b999355e3bcf9d058a89157e286ffa4d34028afa13a157865ea6fbd61aec0	Isilik egon mesedez, libirutegian gaude eta.		Isilik
ff314baa857804cecc25b4a7b429de63962008f784bdaad3fe92d07669fd0ad2	Teknologia berriekin aritzen da.		Norberaren aipua
ff411b5740bd38759e7ff68d7c7c5ba3343b891536deadbef9a0a2e7956238a7	"Gure herriaren historia luzeki kontatu nion.
"	general	Norberaren aipua
ff41b69ee4a8914cd93cf7611ff59b6c7da0d5dd61897ea81913db8cc8f1b74f	Euskal Kostaldeko Geoparkean bereziki eremu geologikoa, baina gure lurraldearen kultura propioan ere dihardugu lanean.		https://geoparkea.eus/eu/
ff4677833e6083e3f61e1cf51e989453557f8d7b758a56b83695fc9eed94783f	Nazio-estatuen zabalkuntzak, kapitalismoaren garapenak eta globalizazioak herri hauetako askoren desagerpena ekarri du.		https://eu.wikipedia.org/wiki/Indigena
ff467ac3f13bba88a6dd0ebc261fa5da700a02d1064475a08bdf49e73d920812	Etxez etxe diru eske dabil.		Norberaren aipua
ff4f01d8b7828c63ecfe941811c293fc5e80ce31b011975da494639ec2f1a3dc	Bakoitzak ahal duen eran.		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&non=sarreraBuruaStrict&query=eran
ff50c54a1fbea05deaaa67c33cdde25d6d3d7ff6874362cb483e08f8d09e015c	Esatetik izatera bide handia zegok. 		https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=sarreraBuruaStrict&query=bide&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
ff510c71d10fd469b88d84f77b62f549cd555a0497f4fc2fe716f222bee25a50	"Nahi izanez gero, bi mila zuhaitz zituzten.
"	general	Norberaren aipua
ff5d43374e5184df1843a9ee306aa40277b0b809dc8f24b48eafc4a26e382c09	Solasaldia eta ondorioak 		Norberaren aipua
ff5e9221c890a3fdb47d0d3bec4abede7b39661f780ac4db9f0d8757a5c4dba8	"Kubako baltseroek bizitza arriskatzen dute.
"		Norberaren aipua
ff606bbabdff315dd27f212e3f2cdba8e0eea03780b1f848def3f3671f182876	Hiztun ederra eta ugaria, ugaririk bada. 	general	https://www.euskaltzaindia.eus/index.php?option=com_hiztegianbilatu&task=bilaketa&Itemid=1693&lang=eu&nondik=0&zenbat=100&non=osagaiakHasi&query=zur&subcMota=&pos=&usgDomain=&usgGeo=&usgBeste=&usgReg=
